Precinct,Registered Voters,Barack Obama,Mitt Romney,Gary Johnson,Jill Stein
Winfield  004,744,260,326,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  005,642,228,212,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  006,615,180,259,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  007,775,195,393,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  008,513,158,194,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  009,770,288,113,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  010,689,229,283,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  011,635,222,162,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  012,867,320,267,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
Winfield  013,551,217,112,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  014,807,285,337,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  015,655,215,232,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  016,770,315,241,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  017,590,203,201,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  018,573,180,251,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  019,640,169,337,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  020,802,240,314,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  021,867,298,369,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
Winfield  022,793,232,338,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  023,743,240,236,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  024,677,274,264,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  025,652,272,123,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Winfield  026,483,173,178,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
