County,PrecinctName,Registration,PartyName,VoteCount,Priority
DuPAGE,Downers Grove 15,645,Republican,0,
DuPAGE,Downers Grove 15,645,Republican,0,
DuPAGE,Downers Grove 70,530,Republican,86,
DuPAGE,Downers Grove 70,530,Republican,12,
DuPAGE,Downers Grove 70,530,Republican,0,
DuPAGE,Downers Grove 70,530,Republican,0,
DuPAGE,Downers Grove 79,596,Republican,90,
DuPAGE,Downers Grove 79,596,Republican,0,
DuPAGE,Downers Grove 79,596,Republican,15,
DuPAGE,Downers Grove 79,596,Republican,0,
DuPAGE,Downers Grove 131,792,Republican,72,
DuPAGE,Downers Grove 131,792,Republican,13,
DuPAGE,Downers Grove 131,792,Republican,0,
DuPAGE,Downers Grove 131,792,Republican,0,
DuPAGE,Wayne 17,692,Republican,15,
DuPAGE,Wayne 17,692,Republican,74,
DuPAGE,Wayne 17,692,Republican,0,
DuPAGE,Wayne 17,692,Republican,0,
DuPAGE,Milton 3,592,Republican,94,
DuPAGE,Milton 3,592,Republican,0,
DuPAGE,Milton 3,592,Republican,16,
DuPAGE,Milton 3,592,Republican,0,
DuPAGE,York 9,886,Republican,68,
DuPAGE,York 9,886,Republican,0,
DuPAGE,York 9,886,Republican,14,
DuPAGE,York 9,886,Republican,0,
DuPAGE,Naperville 96,344,Republican,40,
DuPAGE,Naperville 96,344,Republican,0,
DuPAGE,Naperville 96,344,Republican,9,
DuPAGE,Naperville 96,344,Republican,0,
DuPAGE,Wayne 46,660,Democrat,6,
DuPAGE,Winfield 23,550,Democrat,9,
DuPAGE,Winfield 23,550,Democrat,14,
DuPAGE,Winfield 23,550,Democrat,3,
DuPAGE,Winfield 23,550,Democrat,3,
DuPAGE,Winfield 23,550,Democrat,5,
DuPAGE,Winfield 23,550,Democrat,0,
DuPAGE,Winfield 23,550,Democrat,1,
DuPAGE,Winfield 23,550,Democrat,0,
DuPAGE,Winfield 23,550,Democrat,8,
DuPAGE,Winfield 23,550,Democrat,2,
DuPAGE,Milton 29,551,Democrat,16,
DuPAGE,Milton 29,551,Democrat,35,
DuPAGE,Milton 29,551,Democrat,0,
DuPAGE,Milton 29,551,Democrat,4,
DuPAGE,Milton 29,551,Democrat,2,
DuPAGE,Milton 29,551,Democrat,0,
DuPAGE,Milton 29,551,Democrat,15,
DuPAGE,Milton 29,551,Democrat,3,
DuPAGE,Milton 29,551,Democrat,0,
DuPAGE,Milton 29,551,Democrat,11,
DuPAGE,Milton 90,724,Democrat,1,
DuPAGE,Milton 90,724,Democrat,27,
DuPAGE,Milton 90,724,Democrat,4,
DuPAGE,Milton 90,724,Democrat,0,
DuPAGE,Milton 90,724,Democrat,4,
DuPAGE,Wayne 50,588,Democrat,0,
DuPAGE,Wayne 50,588,Democrat,12,
DuPAGE,Wayne 50,588,Democrat,7,
DuPAGE,Wayne 50,588,Democrat,5,
DuPAGE,Wayne 50,588,Democrat,32,
DuPAGE,Wayne 50,588,Democrat,3,
DuPAGE,Wayne 50,588,Democrat,12,
DuPAGE,Wayne 50,588,Democrat,12,
DuPAGE,Wayne 50,588,Democrat,0,
DuPAGE,Wayne 50,588,Democrat,1,
DuPAGE,Winfield 19,683,Democrat,19,
DuPAGE,Winfield 19,683,Democrat,7,
DuPAGE,Winfield 19,683,Democrat,5,
DuPAGE,Winfield 19,683,Democrat,13,
DuPAGE,Winfield 19,683,Democrat,0,
DuPAGE,Winfield 19,683,Democrat,3,
DuPAGE,Winfield 19,683,Democrat,1,
DuPAGE,Winfield 19,683,Democrat,0,
DuPAGE,Winfield 19,683,Democrat,32,
DuPAGE,Winfield 19,683,Democrat,13,
DuPAGE,Milton 28,634,Democrat,16,
DuPAGE,Milton 28,634,Democrat,20,
DuPAGE,Milton 28,634,Democrat,0,
DuPAGE,Milton 28,634,Democrat,5,
DuPAGE,Milton 28,634,Democrat,9,
DuPAGE,Milton 28,634,Democrat,12,
DuPAGE,Milton 28,634,Democrat,0,
DuPAGE,Milton 28,634,Democrat,3,
DuPAGE,Milton 28,634,Democrat,0,
DuPAGE,Milton 28,634,Democrat,11,
DuPAGE,Milton 89,772,Democrat,26,
DuPAGE,Milton 89,772,Democrat,0,
DuPAGE,Milton 89,772,Democrat,3,
DuPAGE,Milton 89,772,Democrat,18,
DuPAGE,Milton 89,772,Democrat,9,
DuPAGE,Milton 89,772,Democrat,37,
DuPAGE,Milton 89,772,Democrat,4,
DuPAGE,Milton 89,772,Democrat,4,
DuPAGE,Milton 89,772,Democrat,0,
DuPAGE,Milton 89,772,Democrat,4,
DuPAGE,Lisle 16,645,Democrat,7,
DuPAGE,Lisle 16,645,Democrat,10,
DuPAGE,Lisle 16,645,Democrat,6,
DuPAGE,Lisle 16,645,Democrat,16,
DuPAGE,Lisle 16,645,Democrat,20,
DuPAGE,Naperville 7,792,Democrat,3,
DuPAGE,Naperville 7,792,Democrat,46,
DuPAGE,Naperville 7,792,Democrat,19,
DuPAGE,Naperville 7,792,Democrat,12,
DuPAGE,Naperville 7,792,Democrat,19,
DuPAGE,Downers Grove 83,929,Democrat,5,
DuPAGE,Downers Grove 83,929,Democrat,0,
DuPAGE,Downers Grove 83,929,Democrat,1,
DuPAGE,Downers Grove 83,929,Democrat,5,
DuPAGE,Downers Grove 83,929,Democrat,3,
DuPAGE,Downers Grove 83,929,Democrat,5,
DuPAGE,Downers Grove 83,929,Democrat,2,
DuPAGE,Downers Grove 50,875,Republican,103,
DuPAGE,Downers Grove 50,875,Republican,0,
DuPAGE,Downers Grove 50,875,Republican,28,
DuPAGE,Downers Grove 50,875,Republican,0,
DuPAGE,Downers Grove 56,516,Republican,63,
DuPAGE,Downers Grove 56,516,Republican,0,
DuPAGE,Downers Grove 56,516,Republican,3,
DuPAGE,Downers Grove 56,516,Republican,0,
DuPAGE,Downers Grove 120,480,Republican,59,
DuPAGE,Downers Grove 120,480,Republican,8,
DuPAGE,Downers Grove 120,480,Republican,0,
DuPAGE,Downers Grove 120,480,Republican,0,
DuPAGE,Milton 69,563,Republican,79,
DuPAGE,Milton 69,563,Republican,10,
DuPAGE,Milton 69,563,Republican,0,
DuPAGE,Milton 69,563,Republican,0,
DuPAGE,Milton 75,710,Republican,143,
DuPAGE,Milton 75,710,Republican,0,
DuPAGE,Milton 75,710,Republican,29,
DuPAGE,Milton 75,710,Republican,0,
DuPAGE,Downers Grove 48,572,Republican,56,
DuPAGE,Downers Grove 48,572,Republican,0,
DuPAGE,Downers Grove 48,572,Republican,0,
DuPAGE,Downers Grove 48,572,Republican,5,
DuPAGE,Downers Grove 51,736,Republican,67,
DuPAGE,Downers Grove 51,736,Republican,18,
DuPAGE,Downers Grove 51,736,Republican,0,
DuPAGE,Downers Grove 51,736,Republican,0,
DuPAGE,Wayne 43,493,Republican,55,
DuPAGE,Wayne 43,493,Republican,6,
DuPAGE,Wayne 43,493,Republican,0,
DuPAGE,Wayne 43,493,Republican,0,
DuPAGE,Milton 35,712,Republican,84,
DuPAGE,Milton 35,712,Republican,0,
DuPAGE,Milton 35,712,Republican,11,
DuPAGE,Milton 35,712,Republican,0,
DuPAGE,Milton 93,708,Republican,58,
DuPAGE,Milton 93,708,Republican,0,
DuPAGE,Milton 93,708,Republican,28,
DuPAGE,Milton 93,708,Republican,0,
DuPAGE,York 105,445,Republican,46,
DuPAGE,Downers Grove 83,929,Democrat,0,
DuPAGE,Downers Grove 83,929,Democrat,0,
DuPAGE,Downers Grove 83,929,Democrat,1,
DuPAGE,Wayne 11,440,Democrat,1,
DuPAGE,Wayne 11,440,Democrat,31,
DuPAGE,Wayne 11,440,Democrat,4,
DuPAGE,Wayne 11,440,Democrat,6,
DuPAGE,Wayne 11,440,Democrat,5,
DuPAGE,Wayne 11,440,Democrat,0,
DuPAGE,Wayne 11,440,Democrat,14,
DuPAGE,Wayne 11,440,Democrat,4,
DuPAGE,Wayne 11,440,Democrat,3,
DuPAGE,Wayne 11,440,Democrat,0,
DuPAGE,Milton 6,639,Democrat,2,
DuPAGE,Milton 6,639,Democrat,0,
DuPAGE,Milton 6,639,Democrat,68,
DuPAGE,Milton 6,639,Democrat,2,
DuPAGE,Milton 6,639,Democrat,12,
DuPAGE,Milton 6,639,Democrat,33,
DuPAGE,Milton 6,639,Democrat,3,
DuPAGE,Milton 6,639,Democrat,5,
DuPAGE,Milton 6,639,Democrat,11,
DuPAGE,Milton 6,639,Democrat,0,
DuPAGE,Milton 58,810,Democrat,6,
DuPAGE,Milton 58,810,Democrat,0,
DuPAGE,Milton 58,810,Democrat,7,
DuPAGE,Milton 58,810,Democrat,3,
DuPAGE,Milton 58,810,Democrat,29,
DuPAGE,Milton 58,810,Democrat,13,
DuPAGE,Milton 58,810,Democrat,21,
DuPAGE,Milton 58,810,Democrat,6,
DuPAGE,Milton 58,810,Democrat,0,
DuPAGE,Milton 58,810,Democrat,79,
DuPAGE,Milton 64,624,Democrat,5,
DuPAGE,Milton 64,624,Democrat,13,
DuPAGE,Milton 64,624,Democrat,5,
DuPAGE,Milton 64,624,Democrat,3,
DuPAGE,Milton 64,624,Democrat,0,
DuPAGE,Milton 64,624,Democrat,6,
DuPAGE,Milton 64,624,Democrat,26,
DuPAGE,Milton 64,624,Democrat,1,
DuPAGE,Milton 64,624,Democrat,0,
DuPAGE,Milton 64,624,Democrat,57,
DuPAGE,Milton 67,530,Democrat,0,
DuPAGE,Milton 67,530,Democrat,3,
DuPAGE,Milton 67,530,Democrat,39,
DuPAGE,Milton 67,530,Democrat,3,
DuPAGE,Milton 67,530,Democrat,24,
DuPAGE,Milton 106,664,Democrat,19,
DuPAGE,Milton 106,664,Democrat,1,
DuPAGE,Milton 106,664,Democrat,0,
DuPAGE,Milton 106,664,Democrat,5,
DuPAGE,Milton 106,664,Democrat,10,
DuPAGE,Milton 112,521,Democrat,0,
DuPAGE,Milton 112,521,Democrat,16,
DuPAGE,Milton 112,521,Democrat,13,
DuPAGE,Milton 112,521,Democrat,7,
DuPAGE,Milton 112,521,Democrat,1,
DuPAGE,Milton 112,521,Democrat,4,
DuPAGE,Milton 112,521,Democrat,2,
DuPAGE,Milton 112,521,Democrat,1,
DuPAGE,Milton 112,521,Democrat,17,
DuPAGE,Milton 112,521,Democrat,0,
DuPAGE,York 118,557,Democrat,26,
DuPAGE,York 118,557,Democrat,6,
DuPAGE,York 118,557,Democrat,22,
DuPAGE,York 118,557,Democrat,8,
DuPAGE,York 118,557,Democrat,1,
DuPAGE,York 118,557,Democrat,0,
DuPAGE,York 118,557,Democrat,7,
DuPAGE,York 118,557,Democrat,13,
DuPAGE,York 118,557,Democrat,0,
DuPAGE,York 118,557,Democrat,5,
DuPAGE,York 121,973,Democrat,74,
DuPAGE,York 121,973,Democrat,3,
DuPAGE,York 121,973,Democrat,51,
DuPAGE,York 121,973,Democrat,42,
DuPAGE,York 121,973,Democrat,37,
DuPAGE,York 121,973,Democrat,4,
DuPAGE,York 121,973,Democrat,0,
DuPAGE,York 121,973,Democrat,0,
DuPAGE,York 121,973,Democrat,7,
DuPAGE,York 121,973,Democrat,6,
DuPAGE,Downers Grove 11,872,Democrat,31,
DuPAGE,York 105,445,Republican,5,
DuPAGE,York 105,445,Republican,0,
DuPAGE,York 105,445,Republican,0,
DuPAGE,Downers Grove 27,524,Republican,69,
DuPAGE,Downers Grove 27,524,Republican,12,
DuPAGE,Downers Grove 27,524,Republican,0,
DuPAGE,Downers Grove 27,524,Republican,0,
DuPAGE,Downers Grove 30,641,Republican,74,
DuPAGE,Downers Grove 30,641,Republican,0,
DuPAGE,Downers Grove 30,641,Republican,19,
DuPAGE,Downers Grove 30,641,Republican,0,
DuPAGE,Downers Grove 85,662,Republican,70,
DuPAGE,Downers Grove 85,662,Republican,8,
DuPAGE,Downers Grove 85,662,Republican,0,
DuPAGE,Downers Grove 85,662,Republican,0,
DuPAGE,Downers Grove 149,736,Republican,107,
DuPAGE,Downers Grove 149,736,Republican,15,
DuPAGE,Downers Grove 149,736,Republican,0,
DuPAGE,Downers Grove 149,736,Republican,0,
DuPAGE,Wayne 2,819,Republican,105,
DuPAGE,Wayne 2,819,Republican,11,
DuPAGE,Wayne 2,819,Republican,0,
DuPAGE,Wayne 2,819,Republican,0,
DuPAGE,Winfield 6,463,Republican,72,
DuPAGE,Winfield 6,463,Republican,15,
DuPAGE,Winfield 6,463,Republican,0,
DuPAGE,Winfield 6,463,Republican,0,
DuPAGE,Milton 73,624,Republican,66,
DuPAGE,Milton 73,624,Republican,0,
DuPAGE,Milton 73,624,Republican,11,
DuPAGE,Milton 73,624,Republican,0,
DuPAGE,Naperville 84,564,Republican,65,
DuPAGE,Naperville 84,564,Republican,0,
DuPAGE,Naperville 84,564,Republican,11,
DuPAGE,Naperville 84,564,Republican,0,
DuPAGE,Wayne 40,691,Republican,79,
DuPAGE,Wayne 40,691,Republican,0,
DuPAGE,Wayne 40,691,Republican,3,
DuPAGE,Wayne 40,691,Republican,0,
DuPAGE,Wayne 46,660,Republican,61,
DuPAGE,Wayne 46,660,Republican,0,
DuPAGE,Downers Grove 11,872,Democrat,0,
DuPAGE,Downers Grove 11,872,Democrat,1,
DuPAGE,Downers Grove 11,872,Democrat,12,
DuPAGE,Downers Grove 11,872,Democrat,3,
DuPAGE,Downers Grove 11,872,Democrat,18,
DuPAGE,Downers Grove 11,872,Democrat,11,
DuPAGE,Downers Grove 11,872,Democrat,2,
DuPAGE,Downers Grove 11,872,Democrat,60,
DuPAGE,Downers Grove 11,872,Democrat,10,
DuPAGE,Milton 16,715,Democrat,6,
DuPAGE,Milton 16,715,Democrat,1,
DuPAGE,Milton 16,715,Democrat,49,
DuPAGE,Milton 16,715,Democrat,9,
DuPAGE,Milton 16,715,Democrat,3,
DuPAGE,Milton 22,662,Democrat,6,
DuPAGE,Milton 22,662,Democrat,20,
DuPAGE,Milton 22,662,Democrat,6,
DuPAGE,Milton 22,662,Democrat,7,
DuPAGE,Milton 22,662,Democrat,0,
DuPAGE,Milton 22,662,Democrat,13,
DuPAGE,Milton 22,662,Democrat,23,
DuPAGE,Milton 22,662,Democrat,27,
DuPAGE,Milton 22,662,Democrat,0,
DuPAGE,Milton 22,662,Democrat,1,
DuPAGE,Naperville 22,661,Democrat,0,
DuPAGE,Naperville 22,661,Democrat,22,
DuPAGE,Naperville 22,661,Democrat,0,
DuPAGE,Naperville 22,661,Democrat,19,
DuPAGE,Naperville 22,661,Democrat,15,
DuPAGE,Naperville 22,661,Democrat,19,
DuPAGE,Naperville 22,661,Democrat,0,
DuPAGE,Naperville 22,661,Democrat,12,
DuPAGE,Naperville 22,661,Democrat,2,
DuPAGE,Naperville 22,661,Democrat,0,
DuPAGE,Lisle 31,739,Democrat,17,
DuPAGE,Lisle 31,739,Democrat,0,
DuPAGE,Lisle 31,739,Democrat,2,
DuPAGE,Lisle 31,739,Democrat,2,
DuPAGE,Lisle 31,739,Democrat,37,
DuPAGE,Lisle 31,739,Democrat,27,
DuPAGE,Lisle 31,739,Democrat,37,
DuPAGE,Wayne 46,660,Republican,18,
DuPAGE,Wayne 46,660,Republican,0,
DuPAGE,Winfield 23,550,Republican,46,
DuPAGE,Winfield 23,550,Republican,11,
DuPAGE,Winfield 23,550,Republican,0,
DuPAGE,Winfield 23,550,Republican,0,
DuPAGE,Milton 29,551,Republican,79,
DuPAGE,Milton 29,551,Republican,0,
DuPAGE,Milton 29,551,Republican,11,
DuPAGE,Milton 29,551,Republican,0,
DuPAGE,Milton 90,724,Republican,129,
DuPAGE,Milton 90,724,Republican,26,
DuPAGE,Milton 90,724,Republican,0,
DuPAGE,Milton 90,724,Republican,0,
DuPAGE,Milton 99,448,Republican,73,
DuPAGE,Milton 99,448,Republican,30,
DuPAGE,Milton 99,448,Republican,0,
DuPAGE,Milton 99,448,Republican,0,
DuPAGE,Downers Grove 82,952,Republican,101,
DuPAGE,Downers Grove 82,952,Republican,9,
DuPAGE,Downers Grove 82,952,Republican,0,
DuPAGE,Downers Grove 82,952,Republican,0,
DuPAGE,Downers Grove 140,630,Republican,79,
DuPAGE,Downers Grove 140,630,Republican,0,
DuPAGE,Downers Grove 140,630,Republican,15,
DuPAGE,Downers Grove 140,630,Republican,0,
DuPAGE,Wayne 48,856,Republican,20,
DuPAGE,Wayne 48,856,Republican,0,
DuPAGE,Wayne 48,856,Republican,149,
DuPAGE,Wayne 48,856,Republican,0,
DuPAGE,Milton 40,857,Republican,93,
DuPAGE,Milton 40,857,Republican,0,
DuPAGE,Milton 40,857,Republican,17,
DuPAGE,Milton 40,857,Republican,0,
DuPAGE,Milton 43,791,Republican,91,
DuPAGE,Milton 43,791,Republican,0,
DuPAGE,Milton 43,791,Republican,0,
DuPAGE,Milton 43,791,Republican,24,
DuPAGE,Milton 104,780,Republican,58,
DuPAGE,Milton 104,780,Republican,0,
DuPAGE,Milton 104,780,Republican,0,
DuPAGE,Milton 104,780,Republican,8,
DuPAGE,Lisle 31,739,Democrat,12,
DuPAGE,Lisle 31,739,Democrat,2,
DuPAGE,Lisle 31,739,Democrat,0,
DuPAGE,Lisle 37,720,Democrat,0,
DuPAGE,Lisle 37,720,Democrat,31,
DuPAGE,Lisle 37,720,Democrat,18,
DuPAGE,Lisle 37,720,Democrat,1,
DuPAGE,Lisle 37,720,Democrat,22,
DuPAGE,Lisle 37,720,Democrat,7,
DuPAGE,Lisle 37,720,Democrat,0,
DuPAGE,Lisle 37,720,Democrat,18,
DuPAGE,Lisle 37,720,Democrat,1,
DuPAGE,Lisle 37,720,Democrat,6,
DuPAGE,Wayne 44,561,Democrat,0,
DuPAGE,Wayne 44,561,Democrat,18,
DuPAGE,Wayne 44,561,Democrat,7,
DuPAGE,Wayne 44,561,Democrat,7,
DuPAGE,Wayne 44,561,Democrat,18,
DuPAGE,Wayne 44,561,Democrat,5,
DuPAGE,Wayne 44,561,Democrat,4,
DuPAGE,Wayne 44,561,Democrat,0,
DuPAGE,Wayne 44,561,Democrat,10,
DuPAGE,Wayne 44,561,Democrat,3,
DuPAGE,Milton 31,535,Democrat,15,
DuPAGE,Milton 31,535,Democrat,0,
DuPAGE,Milton 31,535,Democrat,2,
DuPAGE,Milton 31,535,Democrat,1,
DuPAGE,Milton 31,535,Democrat,4,
DuPAGE,Milton 31,535,Democrat,3,
DuPAGE,Milton 31,535,Democrat,2,
DuPAGE,Milton 31,535,Democrat,11,
DuPAGE,Milton 31,535,Democrat,5,
DuPAGE,Milton 31,535,Democrat,0,
DuPAGE,Milton 34,718,Democrat,37,
DuPAGE,Milton 34,718,Democrat,4,
DuPAGE,Milton 34,718,Democrat,9,
DuPAGE,Milton 34,718,Democrat,6,
DuPAGE,Milton 34,718,Democrat,0,
DuPAGE,Milton 34,718,Democrat,15,
DuPAGE,Milton 34,718,Democrat,34,
DuPAGE,Milton 34,718,Democrat,4,
DuPAGE,Milton 34,718,Democrat,0,
DuPAGE,Milton 34,718,Democrat,18,
DuPAGE,Milton 95,904,Democrat,27,
DuPAGE,Milton 95,904,Democrat,6,
DuPAGE,Milton 95,904,Democrat,7,
DuPAGE,Milton 95,904,Democrat,31,
DuPAGE,Milton 95,904,Democrat,0,
DuPAGE,Milton 95,904,Democrat,26,
DuPAGE,Milton 95,904,Democrat,3,
DuPAGE,Milton 95,904,Democrat,11,
DuPAGE,Milton 95,904,Democrat,0,
DuPAGE,Milton 95,904,Democrat,7,
DuPAGE,York 92,460,Democrat,16,
DuPAGE,York 92,460,Democrat,0,
DuPAGE,York 92,460,Democrat,5,
DuPAGE,York 92,460,Democrat,2,
DuPAGE,York 92,460,Democrat,2,
DuPAGE,York 92,460,Democrat,8,
DuPAGE,Wayne 17,692,Democrat,3,
DuPAGE,Wayne 17,692,Democrat,21,
DuPAGE,Wayne 17,692,Democrat,0,
DuPAGE,Wayne 17,692,Democrat,12,
DuPAGE,Wayne 17,692,Democrat,0,
DuPAGE,Wayne 17,692,Democrat,46,
DuPAGE,Wayne 17,692,Democrat,3,
DuPAGE,Wayne 17,692,Democrat,4,
DuPAGE,Wayne 17,692,Democrat,2,
DuPAGE,Wayne 17,692,Democrat,15,
DuPAGE,Milton 3,592,Democrat,3,
DuPAGE,Milton 3,592,Democrat,11,
DuPAGE,Milton 3,592,Democrat,2,
DuPAGE,Milton 3,592,Democrat,0,
DuPAGE,Milton 3,592,Democrat,0,
DuPAGE,Milton 3,592,Democrat,15,
DuPAGE,Milton 3,592,Democrat,21,
DuPAGE,Milton 3,592,Democrat,1,
DuPAGE,Milton 3,592,Democrat,0,
DuPAGE,Milton 3,592,Democrat,3,
DuPAGE,York 9,886,Democrat,11,
DuPAGE,York 9,886,Democrat,39,
DuPAGE,York 9,886,Democrat,6,
DuPAGE,York 9,886,Democrat,2,
DuPAGE,York 9,886,Democrat,0,
DuPAGE,York 43,496,Republican,35,
DuPAGE,York 43,496,Republican,0,
DuPAGE,York 43,496,Republican,6,
DuPAGE,York 43,496,Republican,0,
DuPAGE,Wayne 36,541,Republican,53,
DuPAGE,Wayne 36,541,Republican,12,
DuPAGE,Wayne 36,541,Republican,0,
DuPAGE,Wayne 36,541,Republican,0,
DuPAGE,Bloomingdale 45,615,Republican,218,
DuPAGE,Bloomingdale 45,615,Republican,0,
DuPAGE,Bloomingdale 45,615,Republican,15,
DuPAGE,Bloomingdale 45,615,Republican,0,
DuPAGE,Milton 55,795,Republican,102,
DuPAGE,Milton 55,795,Republican,0,
DuPAGE,Milton 55,795,Republican,14,
DuPAGE,Milton 55,795,Republican,0,
DuPAGE,Milton 116,666,Republican,119,
DuPAGE,Milton 116,666,Republican,0,
DuPAGE,Milton 116,666,Republican,10,
DuPAGE,Milton 116,666,Republican,0,
DuPAGE,Lisle 1,626,Republican,40,
DuPAGE,Lisle 1,626,Republican,6,
DuPAGE,Lisle 1,626,Republican,0,
DuPAGE,Lisle 1,626,Republican,0,
DuPAGE,Downers Grove 7,876,Republican,101,
DuPAGE,Downers Grove 7,876,Republican,15,
DuPAGE,Downers Grove 7,876,Republican,0,
DuPAGE,Downers Grove 7,876,Republican,0,
DuPAGE,Downers Grove 10,897,Republican,0,
DuPAGE,Downers Grove 10,897,Republican,0,
DuPAGE,Downers Grove 10,897,Republican,75,
DuPAGE,Downers Grove 10,897,Republican,10,
DuPAGE,Downers Grove 71,857,Republican,56,
DuPAGE,Downers Grove 71,857,Republican,10,
DuPAGE,Downers Grove 71,857,Republican,0,
DuPAGE,Downers Grove 71,857,Republican,0,
DuPAGE,Wayne 5,713,Republican,74,
DuPAGE,Wayne 5,713,Republican,0,
DuPAGE,Wayne 5,713,Republican,9,
DuPAGE,Wayne 5,713,Republican,0,
DuPAGE,Wayne 57,705,Republican,0,
DuPAGE,Wayne 57,705,Republican,81,
DuPAGE,York 9,886,Democrat,48,
DuPAGE,York 9,886,Democrat,0,
DuPAGE,York 9,886,Democrat,25,
DuPAGE,York 9,886,Democrat,3,
DuPAGE,York 9,886,Democrat,14,
DuPAGE,Naperville 96,344,Democrat,0,
DuPAGE,Naperville 96,344,Democrat,1,
DuPAGE,Naperville 96,344,Democrat,0,
DuPAGE,Naperville 96,344,Democrat,4,
DuPAGE,Naperville 96,344,Democrat,3,
DuPAGE,Naperville 96,344,Democrat,3,
DuPAGE,Naperville 96,344,Democrat,2,
DuPAGE,Naperville 96,344,Democrat,12,
DuPAGE,Naperville 96,344,Democrat,14,
DuPAGE,Naperville 96,344,Democrat,11,
DuPAGE,Downers Grove 50,875,Democrat,0,
DuPAGE,Downers Grove 50,875,Democrat,3,
DuPAGE,Downers Grove 50,875,Democrat,31,
DuPAGE,Downers Grove 50,875,Democrat,6,
DuPAGE,Downers Grove 50,875,Democrat,14,
DuPAGE,Lisle 55,530,Democrat,0,
DuPAGE,Lisle 55,530,Democrat,25,
DuPAGE,Lisle 55,530,Democrat,0,
DuPAGE,Lisle 55,530,Democrat,1,
DuPAGE,Downers Grove 119,621,Democrat,0,
DuPAGE,Downers Grove 119,621,Democrat,5,
DuPAGE,Downers Grove 119,621,Democrat,2,
DuPAGE,Downers Grove 119,621,Democrat,0,
DuPAGE,Downers Grove 119,621,Democrat,0,
DuPAGE,Downers Grove 119,621,Democrat,3,
DuPAGE,Downers Grove 119,621,Democrat,2,
DuPAGE,Downers Grove 119,621,Democrat,4,
DuPAGE,Downers Grove 119,621,Democrat,2,
DuPAGE,Downers Grove 119,621,Democrat,3,
DuPAGE,Naperville 15,784,Democrat,22,
DuPAGE,Naperville 15,784,Democrat,34,
DuPAGE,Naperville 15,784,Democrat,15,
DuPAGE,Naperville 15,784,Democrat,2,
DuPAGE,Naperville 15,784,Democrat,13,
DuPAGE,Downers Grove 21,779,Democrat,0,
DuPAGE,Downers Grove 21,779,Democrat,2,
DuPAGE,Downers Grove 21,779,Democrat,5,
DuPAGE,Downers Grove 21,779,Democrat,5,
DuPAGE,Downers Grove 21,779,Democrat,14,
DuPAGE,Downers Grove 21,779,Democrat,36,
DuPAGE,Downers Grove 21,779,Democrat,20,
DuPAGE,Downers Grove 21,779,Democrat,5,
DuPAGE,Downers Grove 21,779,Democrat,0,
DuPAGE,Downers Grove 21,779,Democrat,58,
DuPAGE,Downers Grove 146,822,Democrat,10,
DuPAGE,Downers Grove 146,822,Democrat,22,
DuPAGE,Downers Grove 146,822,Democrat,25,
DuPAGE,Downers Grove 146,822,Democrat,6,
DuPAGE,Downers Grove 146,822,Democrat,0,
DuPAGE,Downers Grove 146,822,Democrat,12,
DuPAGE,Downers Grove 146,822,Democrat,5,
DuPAGE,Downers Grove 146,822,Democrat,0,
DuPAGE,Downers Grove 146,822,Democrat,2,
DuPAGE,Downers Grove 146,822,Democrat,47,
DuPAGE,Wayne 36,541,Democrat,7,
DuPAGE,Wayne 36,541,Democrat,2,
DuPAGE,Wayne 36,541,Democrat,7,
DuPAGE,Wayne 36,541,Democrat,5,
DuPAGE,Wayne 36,541,Democrat,0,
DuPAGE,Wayne 36,541,Democrat,5,
DuPAGE,Wayne 36,541,Democrat,5,
DuPAGE,Wayne 36,541,Democrat,0,
DuPAGE,Wayne 36,541,Democrat,8,
DuPAGE,Wayne 36,541,Democrat,1,
DuPAGE,Bloomingdale 45,615,Democrat,14,
DuPAGE,Bloomingdale 45,615,Democrat,2,
DuPAGE,Bloomingdale 45,615,Democrat,0,
DuPAGE,Bloomingdale 45,615,Democrat,4,
DuPAGE,Bloomingdale 45,615,Democrat,6,
DuPAGE,Bloomingdale 45,615,Democrat,0,
DuPAGE,Bloomingdale 45,615,Democrat,2,
DuPAGE,Bloomingdale 45,615,Democrat,20,
DuPAGE,Bloomingdale 45,615,Democrat,15,
DuPAGE,Bloomingdale 45,615,Democrat,8,
DuPAGE,Milton 55,795,Democrat,22,
DuPAGE,Wayne 57,705,Republican,7,
DuPAGE,Wayne 57,705,Republican,0,
DuPAGE,Wayne 60,603,Republican,44,
DuPAGE,Wayne 60,603,Republican,0,
DuPAGE,Wayne 60,603,Republican,6,
DuPAGE,Wayne 60,603,Republican,0,
DuPAGE,Winfield 9,893,Republican,29,
DuPAGE,Winfield 9,893,Republican,0,
DuPAGE,Winfield 9,893,Republican,5,
DuPAGE,Winfield 9,893,Republican,0,
DuPAGE,Milton 12,606,Republican,47,
DuPAGE,Milton 12,606,Republican,13,
DuPAGE,Milton 12,606,Republican,0,
DuPAGE,Milton 12,606,Republican,0,
DuPAGE,Milton 76,747,Republican,82,
DuPAGE,Milton 76,747,Republican,23,
DuPAGE,Milton 76,747,Republican,0,
DuPAGE,Milton 76,747,Republican,0,
DuPAGE,York 21,662,Republican,70,
DuPAGE,York 21,662,Republican,7,
DuPAGE,York 21,662,Republican,0,
DuPAGE,York 21,662,Republican,0,
DuPAGE,Lisle 32,780,Republican,45,
DuPAGE,Lisle 32,780,Republican,10,
DuPAGE,Lisle 32,780,Republican,0,
DuPAGE,Lisle 32,780,Republican,0,
